timestamp,gpu_index,gpu_uuid,utilization_pct,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz,mem_clock_mhz,pstate
2026-07-10T02:48:03,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 73, 263.17, 1950, 9251, P2
2026-07-10T02:48:04,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.03, 210, 405, P8
2026-07-10T02:48:04,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4697, 10240, 73, 262.09, 1950, 9251, P2
2026-07-10T02:48:05,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.98, 210, 405, P8
2026-07-10T02:48:05,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 39, 4699, 10240, 71, 210.34, 1935, 9251, P2
2026-07-10T02:48:06,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.81, 210, 405, P8
2026-07-10T02:48:06,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 42, 4699, 10240, 71, 234.09, 1950, 9251, P2
2026-07-10T02:48:07,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.95, 210, 405, P8
2026-07-10T02:48:07,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 73, 249.35, 1950, 9251, P2
2026-07-10T02:48:08,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.18, 210, 405, P8
2026-07-10T02:48:08,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 41, 4699, 10240, 72, 252.59, 1935, 9251, P2
2026-07-10T02:48:09,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.01, 210, 405, P8
2026-07-10T02:48:09,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 251.08, 1935, 9251, P2
2026-07-10T02:48:10,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.08, 210, 405, P8
2026-07-10T02:48:10,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 74, 252.20, 1935, 9251, P2
2026-07-10T02:48:11,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.34, 210, 405, P8
2026-07-10T02:48:11,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4699, 10240, 72, 248.29, 1935, 9251, P2
2026-07-10T02:48:12,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.13, 210, 405, P8
2026-07-10T02:48:12,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 251.74, 1950, 9251, P2
2026-07-10T02:48:13,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.18, 210, 405, P8
2026-07-10T02:48:13,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 73, 253.82, 1950, 9251, P2
2026-07-10T02:48:14,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.21, 210, 405, P8
2026-07-10T02:48:14,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 73, 257.38, 1950, 9251, P2
2026-07-10T02:48:15,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.24, 210, 405, P8
2026-07-10T02:48:15,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 70, 4699, 10240, 74, 257.09, 1935, 9251, P2
2026-07-10T02:48:17,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.33, 210, 405, P8
2026-07-10T02:48:17,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 73, 255.38, 1950, 9251, P2
2026-07-10T02:48:18,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.19, 210, 405, P8
2026-07-10T02:48:18,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 73, 256.00, 1950, 9251, P2
2026-07-10T02:48:19,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:48:19,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 73, 259.88, 1950, 9251, P2
2026-07-10T02:48:20,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.26, 210, 405, P8
2026-07-10T02:48:20,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4699, 10240, 74, 259.57, 1950, 9251, P2
2026-07-10T02:48:21,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.14, 210, 405, P8
2026-07-10T02:48:21,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 73, 259.42, 1875, 9251, P2
2026-07-10T02:48:22,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.11, 210, 405, P8
2026-07-10T02:48:22,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 73, 258.56, 1935, 9251, P2
2026-07-10T02:48:23,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.04, 210, 405, P8
2026-07-10T02:48:23,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 74, 259.95, 1950, 9251, P2
2026-07-10T02:48:24,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.01, 210, 405, P8
2026-07-10T02:48:24,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 72, 4699, 10240, 74, 263.22, 1935, 9251, P2
2026-07-10T02:48:25,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.26, 210, 405, P8
2026-07-10T02:48:25,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 73, 262.68, 1950, 9251, P2
2026-07-10T02:48:26,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.06, 210, 405, P8
2026-07-10T02:48:26,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 263.78, 1935, 9251, P2
2026-07-10T02:48:27,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.10, 210, 405, P8
2026-07-10T02:48:27,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 73, 4699, 10240, 75, 264.07, 1935, 9251, P2
2026-07-10T02:48:28,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.38, 210, 405, P8
2026-07-10T02:48:28,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4699, 10240, 74, 261.53, 1950, 9251, P2
2026-07-10T02:48:29,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.21, 210, 405, P8
2026-07-10T02:48:29,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 74, 266.81, 1950, 9251, P2
2026-07-10T02:48:30,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:48:30,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4589, 10240, 68, 231.77, 1950, 9251, P2
2026-07-10T02:48:31,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.99, 210, 405, P8
2026-07-10T02:48:31,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4699, 10240, 72, 228.67, 1935, 9251, P2
2026-07-10T02:48:32,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.67, 210, 405, P8
2026-07-10T02:48:32,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 40, 4699, 10240, 73, 237.41, 1950, 9251, P2
2026-07-10T02:48:33,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.78, 210, 405, P8
2026-07-10T02:48:33,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 41, 4699, 10240, 72, 249.74, 1950, 9251, P2
2026-07-10T02:48:35,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.99, 210, 405, P8
2026-07-10T02:48:35,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4699, 10240, 74, 251.60, 1935, 9251, P2
2026-07-10T02:48:36,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:48:36,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 252.26, 1845, 9251, P2
2026-07-10T02:48:37,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.95, 210, 405, P8
2026-07-10T02:48:37,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 73, 255.21, 1950, 9251, P2
2026-07-10T02:48:38,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.07, 210, 405, P8
2026-07-10T02:48:38,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4699, 10240, 73, 253.50, 1950, 9251, P2
2026-07-10T02:48:39,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.84, 210, 405, P8
2026-07-10T02:48:39,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 251.93, 1950, 9251, P2
2026-07-10T02:48:40,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.88, 210, 405, P8
2026-07-10T02:48:40,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 73, 258.82, 1950, 9251, P2
2026-07-10T02:48:41,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.05, 210, 405, P8
2026-07-10T02:48:41,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 66, 4699, 10240, 74, 256.06, 1905, 9251, P2
2026-07-10T02:48:42,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:48:42,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 256.39, 1950, 9251, P2
2026-07-10T02:48:43,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:48:43,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 258.51, 1950, 9251, P2
2026-07-10T02:48:44,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.03, 210, 405, P8
2026-07-10T02:48:44,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 73, 259.58, 1950, 9251, P2
2026-07-10T02:48:45,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.05, 210, 405, P8
2026-07-10T02:48:45,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 66, 4699, 10240, 74, 256.94, 1935, 9251, P2
2026-07-10T02:48:46,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.12, 210, 405, P8
2026-07-10T02:48:46,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 254.65, 1950, 9251, P2
2026-07-10T02:48:47,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.88, 210, 405, P8
2026-07-10T02:48:47,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 259.98, 1950, 9251, P2
2026-07-10T02:48:48,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.89, 210, 405, P8
2026-07-10T02:48:48,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 74, 262.38, 1950, 9251, P2
2026-07-10T02:48:49,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.06, 210, 405, P8
2026-07-10T02:48:49,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 74, 255.75, 1950, 9251, P2
2026-07-10T02:48:50,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.91, 210, 405, P8
2026-07-10T02:48:50,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4699, 10240, 74, 261.70, 1950, 9251, P2
2026-07-10T02:48:51,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:48:51,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4589, 10240, 74, 251.68, 1950, 9251, P2
2026-07-10T02:48:52,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.81, 210, 405, P8
2026-07-10T02:48:52,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 41, 4699, 10240, 72, 207.78, 1950, 9251, P2
2026-07-10T02:48:53,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.63, 210, 405, P8
2026-07-10T02:48:53,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4699, 10240, 72, 239.84, 1935, 9251, P2
2026-07-10T02:48:55,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.78, 210, 405, P8
2026-07-10T02:48:55,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 39, 4699, 10240, 72, 247.68, 1950, 9251, P2
2026-07-10T02:48:56,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.74, 210, 405, P8
2026-07-10T02:48:56,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 252.55, 1950, 9251, P2
2026-07-10T02:48:57,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.76, 210, 405, P8
2026-07-10T02:48:57,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 73, 250.10, 1950, 9251, P2
2026-07-10T02:48:58,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.05, 210, 405, P8
2026-07-10T02:48:58,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 73, 253.66, 1950, 9251, P2
2026-07-10T02:48:59,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.94, 210, 405, P8
2026-07-10T02:48:59,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 60, 4699, 10240, 74, 254.78, 1950, 9251, P2
2026-07-10T02:49:00,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.87, 210, 405, P8
2026-07-10T02:49:00,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4699, 10240, 73, 248.88, 1950, 9251, P2
2026-07-10T02:49:01,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.88, 210, 405, P8
2026-07-10T02:49:01,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 253.74, 1950, 9251, P2
2026-07-10T02:49:02,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.95, 210, 405, P8
2026-07-10T02:49:02,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 73, 255.30, 1950, 9251, P2
2026-07-10T02:49:03,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.21, 210, 405, P8
2026-07-10T02:49:03,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 255.93, 1935, 9251, P2
2026-07-10T02:49:04,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.96, 210, 405, P8
2026-07-10T02:49:04,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4699, 10240, 75, 256.65, 1845, 9251, P2
2026-07-10T02:49:05,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.97, 210, 405, P8
2026-07-10T02:49:05,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 73, 258.19, 1950, 9251, P2
2026-07-10T02:49:06,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.13, 210, 405, P8
2026-07-10T02:49:06,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 257.26, 1950, 9251, P2
2026-07-10T02:49:07,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:49:07,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 74, 259.62, 1935, 9251, P2
2026-07-10T02:49:08,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.88, 210, 405, P8
2026-07-10T02:49:08,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 74, 258.50, 1875, 9251, P2
2026-07-10T02:49:09,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.13, 210, 405, P8
2026-07-10T02:49:09,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4699, 10240, 73, 260.60, 1950, 9251, P2
2026-07-10T02:49:10,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.97, 210, 405, P8
2026-07-10T02:49:10,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 262.39, 1935, 9251, P2
2026-07-10T02:49:11,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.92, 210, 405, P8
2026-07-10T02:49:11,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 72, 4699, 10240, 75, 264.79, 1935, 9251, P2
2026-07-10T02:49:12,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.12, 210, 405, P8
2026-07-10T02:49:12,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 74, 257.97, 1935, 9251, P2
2026-07-10T02:49:14,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.94, 210, 405, P8
2026-07-10T02:49:14,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 74, 262.73, 1935, 9251, P2
2026-07-10T02:49:15,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.91, 210, 405, P8
2026-07-10T02:49:15,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 75, 263.23, 1935, 9251, P2
2026-07-10T02:49:16,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:49:16,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4589, 10240, 67, 227.63, 1950, 9251, P2
2026-07-10T02:49:17,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:49:17,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 72, 238.13, 1950, 9251, P2
2026-07-10T02:49:18,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.60, 210, 405, P8
2026-07-10T02:49:18,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 238.04, 1950, 9251, P2
2026-07-10T02:49:19,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:49:19,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 250.49, 1950, 9251, P2
2026-07-10T02:49:20,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:49:20,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 41, 4699, 10240, 73, 252.56, 1950, 9251, P2
2026-07-10T02:49:21,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.10, 210, 405, P8
2026-07-10T02:49:21,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4699, 10240, 75, 251.04, 1935, 9251, P2
2026-07-10T02:49:22,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.97, 210, 405, P8
2026-07-10T02:49:22,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 42, 4699, 10240, 73, 247.57, 1950, 9251, P2
2026-07-10T02:49:23,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.99, 210, 405, P8
2026-07-10T02:49:23,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 73, 251.00, 1950, 9251, P2
2026-07-10T02:49:24,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.23, 210, 405, P8
2026-07-10T02:49:24,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 73, 252.59, 1950, 9251, P2
2026-07-10T02:49:25,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:49:25,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 258.28, 1950, 9251, P2
2026-07-10T02:49:26,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.05, 210, 405, P8
2026-07-10T02:49:26,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4699, 10240, 74, 254.24, 1875, 9251, P2
2026-07-10T02:49:27,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.26, 210, 405, P8
2026-07-10T02:49:27,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 73, 254.39, 1935, 9251, P2
2026-07-10T02:49:28,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.07, 210, 405, P8
2026-07-10T02:49:28,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4699, 10240, 74, 258.29, 1935, 9251, P2
2026-07-10T02:49:29,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.00, 210, 405, P8
2026-07-10T02:49:29,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4699, 10240, 74, 258.11, 1950, 9251, P2
2026-07-10T02:49:30,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.13, 210, 405, P8
2026-07-10T02:49:30,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 71, 4699, 10240, 74, 261.61, 1935, 9251, P2
2026-07-10T02:49:32,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.02, 210, 405, P8
2026-07-10T02:49:32,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4699, 10240, 73, 260.40, 1950, 9251, P2
2026-07-10T02:49:33,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.13, 210, 405, P8
2026-07-10T02:49:33,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4699, 10240, 74, 262.99, 1950, 9251, P2
2026-07-10T02:49:34,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.29, 210, 405, P8
2026-07-10T02:49:34,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 260.69, 1950, 9251, P2
2026-07-10T02:49:35,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.08, 210, 405, P8
2026-07-10T02:49:35,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4699, 10240, 73, 256.57, 1935, 9251, P2
2026-07-10T02:49:36,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.14, 210, 405, P8
2026-07-10T02:49:36,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4699, 10240, 73, 258.47, 1935, 9251, P2
2026-07-10T02:49:37,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.99, 210, 405, P8
2026-07-10T02:49:37,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4699, 10240, 74, 261.52, 1920, 9251, P2
2026-07-10T02:49:38,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.01, 210, 405, P8
2026-07-10T02:49:38,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4699, 10240, 74, 258.30, 1935, 9251, P2
2026-07-10T02:49:39,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.70, 210, 405, P8
2026-07-10T02:49:39,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4589, 10240, 71, 237.39, 1950, 9251, P2
2026-07-10T02:49:40,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.85, 210, 405, P8
